system:time_start,LST_Day_1km
9-Oct-10,"14,239.05"
10-Oct-10,
11-Oct-10,"14,387.02"
12-Oct-10,"14,298.80"
13-Oct-10,"14,338.85"
14-Oct-10,"14,057.51"
15-Oct-10,
16-Oct-10,
17-Oct-10,"14,229.81"
18-Oct-10,"14,230.85"
19-Oct-10,"14,133.15"
20-Oct-10,"13,974.76"
21-Oct-10,
22-Oct-10,"14,038.24"
23-Oct-10,"14,120.01"
24-Oct-10,
25-Oct-10,
26-Oct-10,"14,158.63"
27-Oct-10,
28-Oct-10,
29-Oct-10,
30-Oct-10,
31-Oct-10,
1-Nov-10,"14,001.97"
2-Nov-10,"13,990.81"
3-Nov-10,"14,073.30"
4-Nov-10,
5-Nov-10,
6-Nov-10,
7-Nov-10,
8-Nov-10,
9-Nov-10,
10-Nov-10,
11-Nov-10,"14,017.62"
12-Nov-10,"14,145.94"
13-Nov-10,"14,229.13"
14-Nov-10,"13,713.26"
15-Nov-10,
16-Nov-10,
17-Nov-10,
18-Nov-10,"13,994.58"
19-Nov-10,"13,849.50"
20-Nov-10,"13,990.73"
21-Nov-10,"13,824.90"
22-Nov-10,
23-Nov-10,
24-Nov-10,"13,891.70"
25-Nov-10,"13,535.97"
26-Nov-10,
27-Nov-10,"13,715.58"
28-Nov-10,"13,809.60"
29-Nov-10,"13,911.63"
30-Nov-10,"13,802.54"
1-Dec-10,
2-Dec-10,"13,967.58"
3-Dec-10,
4-Dec-10,
5-Dec-10,
6-Dec-10,
7-Dec-10,
8-Dec-10,"13,380.89"
9-Dec-10,
10-Dec-10,"13,340.79"
11-Dec-10,"13,695.31"
12-Dec-10,
13-Dec-10,
14-Dec-10,
15-Dec-10,
16-Dec-10,"13,525.31"
17-Dec-10,"13,625.42"
18-Dec-10,"13,588.48"
19-Dec-10,
20-Dec-10,
21-Dec-10,
22-Dec-10,
