system:time_start,LST_Day_1km
3-Feb-10,"13,333.16"
4-Feb-10,"13,436.84"
5-Feb-10,"13,528.84"
6-Feb-10,
7-Feb-10,"13,467.32"
8-Feb-10,
9-Feb-10,"13,738.79"
10-Feb-10,
11-Feb-10,"13,752.60"
12-Feb-10,"13,757.06"
13-Feb-10,"13,629.30"
14-Feb-10,
15-Feb-10,
16-Feb-10,
17-Feb-10,
18-Feb-10,"13,753.36"
19-Feb-10,"13,578.17"
20-Feb-10,"13,934.74"
21-Feb-10,"13,793.49"
22-Feb-10,"13,951.77"
23-Feb-10,
24-Feb-10,
25-Feb-10,
26-Feb-10,"13,946.92"
27-Feb-10,
28-Feb-10,
1-Mar-10,
2-Mar-10,"13,354"
3-Mar-10,
4-Mar-10,
5-Mar-10,"13,880.75"
6-Mar-10,"14,194.87"
7-Mar-10,"14,234.20"
8-Mar-10,"14,209.72"
9-Mar-10,"14,038.79"
10-Mar-10,"14,109.61"
11-Mar-10,"14,042.59"
12-Mar-10,
13-Mar-10,
14-Mar-10,
15-Mar-10,
16-Mar-10,"14,277.06"
17-Mar-10,"14,440.02"
18-Mar-10,"14,129.13"
19-Mar-10,"14,372.43"
20-Mar-10,"14,604.18"
21-Mar-10,
22-Mar-10,
23-Mar-10,
24-Mar-10,
25-Mar-10,
26-Mar-10,
27-Mar-10,"13,911.62"
28-Mar-10,
29-Mar-10,
30-Mar-10,
31-Mar-10,
1-Apr-10,"13,914.89"
2-Apr-10,"14,393.44"
3-Apr-10,"14,546.35"
4-Apr-10,"14,595.20"
5-Apr-10,"14,512.59"
6-Apr-10,
7-Apr-10,"13,855.29"
8-Apr-10,
9-Apr-10,
10-Apr-10,"13,989"
11-Apr-10,"14,415"
12-Apr-10,
13-Apr-10,"14,275.68"
14-Apr-10,
15-Apr-10,"14,402.98"
16-Apr-10,
17-Apr-10,
18-Apr-10,
19-Apr-10,"13,876.98"
20-Apr-10,"14,500.42"
21-Apr-10,"14,253.52"
22-Apr-10,"14,715.14"
23-Apr-10,
